Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6M6FW26eN6Dfbd7muvlNaH,Sarsariya,Mohenjo Daro,Shashwat Singh;Shashaa Tirupati,7/6/2016,369884,30,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/1/2022,"bollywood,hindi pop,tamil pop,kollywood",T-Series,0.76,0.439,8,-11.483,1,0.0608,0.524,0.00219,0.107,0.493,119.959,4
spotify:track:7zTrimhtil85dyT7VSpvMA,The Horizon of Saudade,Dil Bechara (Original Motion Picture Soundtrack),A.R. Rahman,7/10/2020,166062,35,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/1/2022,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi",Sony Music Entertainment India Pvt. Ltd.,0.271,0.228,4,-14.158,1,0.0342,0.703,0.762,0.116,0.115,79.225,4
spotify:track:7duKvhSoXrgOJuoGafhh37,Mere Samne Wali,Popular Covers - Saregama And Pehchan Music,Karan Nawani,8/6/2021,171264,42,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/3/2022,,Saregama,0.831,0.211,7,-10.562,1,0.0519,0.544,0.00000962,0.191,0.372,115.008,4
spotify:track:0mAswKg3RCbmXAV4KYTUxM,Aisay Kaisay,Aisay Kaisay,Hasan Raheem;Abdullah Kasumbi,1/11/2020,198857,48,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/4/2022,"indian indie,hindi indie,desi,desi hip hop,desi pop",Kasumbi Studios,0.577,0.428,0,-9.066,1,0.0302,0.467,0.0000261,0.272,0.401,104.938,4
spotify:track:3SgyOpLMydLLZTRMSd8Kn9,,Dekha Ek Khaab,,9/14/2022,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/6/2022,,AP Records,0.704,0.541,1,-10.341,0,0.226,0.916,0.00153,0.486,0.421,94.878,4
spotify:track:0AInIlt6wLrAB3iucfgWVX,Dekha Ek Khwaab X O Meri Laila,Album Of Year 2022,Djalexandernyc;Public Music India,9/28/2022,38000,,TRUE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/6/2022,,Boomkit,0.546,0.734,11,-8.458,0,0.37,0.417,0,0.385,0.61,80.585,1
spotify:track:6RtnuC14DOUrvpRgS6WMQX,Zakir,Zakir,NAALAYAK,4/2/2021,221666,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/7/2022,"indian indie,hindi indie",Sahil Samuel,0.613,0.508,7,-8.489,1,0.0343,0.275,0.00000828,0.0809,0.327,144.106,4
spotify:track:0NLkVxf0PyxsXBG3EuZcJf,Gul,Gul,Anuv Jain,7/16/2021,217241,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/7/2022,"indian indie,hindi indie,hindi pop",Anuv Jain,0.6,0.294,6,-12.301,1,0.0292,0.871,0.0000866,0.102,0.342,86.97,4
spotify:track:3hkC9EHFZNQPXrtl8WPHnX,Agar Tum Saath Ho,Tamasha,Alka Yagnik;Arijit Singh,10/16/2015,341054,71,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/7/2022,"bollywood,hindi pop,desi,bangla pop",T-Series,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,4
spotify:track:6nZiYSBwPQ7fYnVWkkkj4g,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/10/2022,,,0.778,0.227,1,-16.191,1,0.0379,0.983,0.14,0.113,0.38,116.033,4
spotify:track:0IudGhdeJZwJ0Ps6ndtQDt,Falak Tak,Tashan,Vishal-Shekhar;Udit Narayan;Mahalakshmi Iyer;Kausar Munir,3/27/2008,356179,69,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/10/2022,"bollywood,desi,hindi pop,qawwali,sufi",YRF Music,0.718,0.697,2,-6.474,0,0.135,0.634,0.0000153,0.0563,0.62,143.907,4
spotify:track:0zlGnseLGzRIBA0TJcb3Bo,"Manike (From ""Thank God"")","Manike (From ""Thank God"")",Yohani;Jubin Nautiyal;Tanishk Bagchi;Rashmi Virag;Surya Ragunaathan,9/16/2022,197473,62,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/13/2022,"hindi pop,bollywood,desi,bhajan,devotional,desi pop,gujarati garba",T-Series,0.551,0.578,1,-7.005,0,0.0732,0.522,0,0.073,0.509,106.772,4
spotify:track:66FhJtU1CplZULCDxSuXN0,Sajania,Masty,Ali Zafar,11/27/2018,253283,29,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/14/2022,"qawwali,sufi,bollywood,desi pop,desi,ghazal",Lightingale Records,0.813,0.579,0,-6.926,1,0.0769,0.00595,0.000139,0.247,0.866,95,4
spotify:track:1418IuVKQPTYqt7QNJ9RXN,Maan Meri Jaan,Champagne Talk,King,9/13/2022,194653,70,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/23/2022,"desi hip hop,hindi hip hop,desi pop,hindi pop,hindi indie",Warner Music India,0.698,0.505,6,-8.242,0,0.0356,0.354,0,0.0995,0.396,95.868,4
spotify:track:6JkbWJVOVEIWoHxMwuCO6u,Pipni,Mismatched: Season 2 (Music from the Netflix Series),Anurag Saikia;Vivek Hariharan;Jonita Gandhi;Neha Karode;Raj Shekhar;Mismatched,9/30/2022,187247,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/24/2022,"bollywood,hindi indie,ghazal,hindi pop,indian indie,tamil pop,kollywood,desi,tamil dance","Netflix Music, LLC",0.526,0.576,0,-9.672,1,0.134,0.21,0,0.373,0.562,181.764,4
spotify:track:0gmEt2nKOssVRStyUmjSpE,Jaadugar,Hustle 2.0,Paradox,10/2/2022,192000,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/5/2022,"hindi hip hop,desi hip hop,punjabi hip hop,punjabi pop",Viacom 18 Media Private Limited_Spotify,0.674,0.566,5,-8.551,0,0.0802,0.77,0,0.181,0.186,95.045,4
spotify:track:0GIcvr8XMObNiatAxFMhf1,Raja Raazi,Hustle 2.0,QK,10/9/2022,166765,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/5/2022,"desi hip hop,hindi hip hop,marathi pop",Viacom 18 Media Private Limited_Spotify,0.376,0.747,10,-7.817,0,0.201,0.238,0.00000572,0.0503,0.548,83.568,4
spotify:track:4eArIrMsptXvjYgSKf6Nz4,Laal Chunariya,Laal Chunariya,Akull,3/18/2020,199578,37,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/7/2022,"punjabi pop,hindi pop",Universal Music India Pvt Ltd.,0.695,0.592,11,-4.609,0,0.0447,0.487,0,0.167,0.672,95.02,4
spotify:track:3gOlVEwSmsrqKt590wbWt3,Laal Bindi,Laal Bindi,Akull,4/20/2018,202963,52,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/7/2022,"punjabi pop,hindi pop",Universal Music India Pvt Ltd.,0.745,0.599,3,-6.428,0,0.0459,0.407,0,0.162,0.283,141.985,4
spotify:track:5iaKalECn9aYPfh9w07yOX,Kho Gaye,Mismatched: Season 2 (Music from the Netflix Series),Taaruk Raina;Mismatched,9/30/2022,197763,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/10/2022,"indian indie,hindi indie,desi pop","Netflix Music, LLC",0.478,0.374,8,-11.627,0,0.0361,0.628,0.000736,0.0979,0.218,76.163,4
spotify:track:3oWxFNsXstcancCR1wODR4,Tera Ban Jaunga,Kabir Singh,Akhil Sachdeva;Tulsi Kumar;Kumaar,6/14/2019,236436,69,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/13/2022,"hindi pop,bollywood,desi",T-Series,0.605,0.53,11,-6.346,1,0.0246,0.821,0,0.131,0.397,93.95,4
spotify:track:4ZTx87kAgEwlPMzoojFZWg,Tera Yaar Hoon Main,Sonu Ke Titu Ki Sweety,Rochak Kohli;Arijit Singh;Kumaar,2/14/2018,264805,66,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/13/2022,"bollywood,hindi pop,desi,bangla pop",T-Series,0.559,0.541,10,-5.525,1,0.0313,0.34,0.00000466,0.102,0.309,83.978,4
spotify:track:3hoXhwP0ub9LdSJV4olDIc,Tere Naina,My Name Is Khan (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Shafqat Amanat Ali,1/5/2010,278546,64,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/13/2022,"bollywood,sufi,desi,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.522,0.74,0,-7.018,1,0.0465,0.558,0,0.144,0.732,92.618,4
spotify:track:5RrOyaV2xOAnf62uWj24dB,OOPS,OOPS,King,8/23/2022,163200,45,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/24/2022,"desi hip hop,hindi hip hop,desi pop,hindi pop,hindi indie",Warner Music India,0.918,0.673,0,-5.084,1,0.184,0.314,0,0.0555,0.828,99.952,4
spotify:track:7hhuXHAyn4egzc3do1Oiqe,Heer Toh Badi Sad Hai,Tamasha,Mika Singh,10/16/2015,326791,46,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/5/2022,"bollywood,desi,hindi pop",T-Series,0.606,0.913,7,-4.976,1,0.0577,0.107,0.0000115,0.0993,0.881,90.998,4
spotify:track:08ZCrmn7IrZul6aj2ZXfq8,Kya Say?,Kya Say?,Sukriti Kakar;Prakriti Kakar;Badshah,12/6/2022,163815,36,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/9/2022,"bollywood,desi,hindi pop,desi hip hop,hindi hip hop,desi pop",Universal Music India Pvt Ltd.,0.729,0.72,11,-6.624,0,0.152,0.0141,0,0.473,0.825,152.053,3
spotify:track:4rNlSH6WP8ML0Yke8sPmNx,Mera Dil Ye Pukare - Tu Aaja - Heartlock Mix,Mera Dil Ye Pukare - Tu Aaja - Heartlock Mix,Lata Mangeshkar;Heartlock,11/25/2022,122608,51,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/10/2022,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.756,0.413,0,-15.549,0,0.107,0.589,0.0146,0.109,0.353,91.951,4
spotify:track:3F2BSn4ayglzMwquBRHZq6,Rangi Saari,Rangi Saari,Kavita Seth;Kanishk Seth,4/24/2020,214000,59,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/12/2022,"bollywood,hindi indie,hindi pop,indian indie,ghazal,desi,sufi",Kavita Seth,0.613,0.685,10,-7.993,1,0.0419,0.212,0.0615,0.0926,0.268,139.985,4
spotify:track:39GcR1iJpR2RX629O0zuW5,Pehli Baar,Dil Dhadakne Do,Sukriti Kakar;Siddharth Mahadevan,5/2/2015,263809,51,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/17/2022,"bollywood,desi,hindi pop",T-Series,0.734,0.738,9,-4.606,0,0.0368,0.00147,0,0.113,0.813,126.007,4
spotify:track:6ErIUOm3AaNAMY3i1f7ElT,Preet Unplugged,Mtv Unplugged Season 6,Jasleen Royal,4/27/2018,348183,33,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/31/2022,"hindi pop,bollywood,desi,gujarati pop,hindi indie",T-Series,0.7,0.38,10,-9.746,0,0.043,0.901,0.0000401,0.304,0.441,85.878,4
spotify:track:3sVNaAyatq9t7NwA675NPw,Skechers (feat. Badshah),Skechers (feat. Badshah),DripReport;Badshah,6/17/2020,163800,30,TRUE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/2/2023,"bollywood,desi,hindi pop,desi hip hop,hindi hip hop,desi pop",Arista Records,0.91,0.463,1,-7.532,1,0.0973,0.161,0.00021,0.0845,0.336,100.038,4
spotify:track:0dynHt8F4nhXiwolAdiLW5,Ride It (Kya Yehi Pyar Hai),My Own Way,Jay Sean,1/1/2008,193706,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/7/2023,,Virgin Records (India) Pvt Ltd.,0.749,0.566,11,-7.79,0,0.0752,0.39,0,0.0961,0.725,93.017,4
spotify:track:7JFIDJAi9RoCn0JYavNLRG,Shut Up & Bounce,Dostana (Original Motion Picture Soundtrack),Vishal-Shekhar;Sunidhi Chauhan;Vishal Dadlani,10/8/2008,277493,50,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/1/2023,"bollywood,desi,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.578,0.857,2,-7.272,1,0.0648,0.00269,0.263,0.141,0.904,121.981,4
spotify:track:2ZD4aIEepqZsdxPxLSuUhm,Tere Pyaar Mein,"Tere Pyaar Mein (From ""Tu Jhoothi Main Makkaar"")",Pritam;Arijit Singh;Amitabh Bhattacharya;Nikhita Gandhi,2/1/2023,266094,70,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/7/2023,"bollywood,hindi pop,desi,bangla pop",T-Series,0.68,0.753,9,-5.492,0,0.0543,0.123,0,0.173,0.413,118.965,4
spotify:track:5PvwPy5eRO8BPwpRzCHK3D,Sunn Raha Hai (Male Version),Aashiqui 2,Ankit Tiwari,4/6/2013,390222,72,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/9/2023,"bollywood,hindi pop,desi",T-Series,0.393,0.641,0,-6.493,0,0.0312,0.276,0,0.0958,0.336,81.932,4
spotify:track:2NECp5Tvb5Lm6TbJf0Y8xI,Mera Yaar,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Javed Bashir,6/14/2013,351293,65,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/10/2023,"bollywood,sufi,desi,hindi pop,qawwali",Sony Music Entertainment India Pvt. Ltd.,0.629,0.627,2,-9.733,1,0.0454,0.676,0,0.147,0.597,92.932,4
spotify:track:0Wk0LjauV4cIqnQC5Lbpa2,Piya Piya O Piya,Har Dil Jo Pyar Karega,Pinky;Preeti;Prasanta A Samadhar,6/9/2000,339613,52,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/12/2023,bollywood,T-Series,0.829,0.663,10,-9.462,0,0.184,0.0377,0.00545,0.0492,0.704,90.002,4
spotify:track:3ZGJhN4unVspOqpwGvUL2W,Lemonade,Drive Thru,Diljit Dosanjh,7/15/2022,166666,69,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/13/2023,"bhangra,punjabi pop,punjabi hip hop,desi,bollywood",DILJIT DOSANJH,0.789,0.744,1,-7.245,1,0.0414,0.281,0,0.0763,0.783,143.998,4
spotify:track:1bBqaSKg9EdC70V7fT7r9F,Bebo,Kambakkht Ishq,Alisha Chinai,1/1/2009,261613,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/15/2023,"bollywood,desi,hindi pop,desi pop",Eros Now Music,0.64,0.908,9,-5.404,0,0.0363,0.00211,0.00327,0.062,0.745,126.036,4
spotify:track:1AhXEDyg2AbV7CAnyiAMvM,Mere Khwabon Mein,Dilwale Dulhania Le Jayenge,Lata Mangeshkar,10/20/1995,256440,61,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/15/2023,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.621,0.512,7,-11.074,0,0.0547,0.634,0,0.0803,0.926,114.802,4
spotify:track:0bHnzW0bxdghfzdX0BhDht,Matru Ki Bijlee Ka Mandola,Matru Ki Bijlee Ka Mandola (Original Motion Picture Soundtrack),Vishal Bhardwaj;Sukhwinder Singh;Ranjit Barot,12/18/2012,230786,35,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/15/2023,"bollywood,desi,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.817,0.922,1,-6.999,1,0.0817,0.311,0.00388,0.0721,0.862,121.988,4
spotify:track:7pJlOw7kYWSP2Ai4uPYYZT,Dilli - 6,Delhi-6,Blaaze;Benny Dayal;Viviane;Tanvi Shah;Claire;A.R. Rahman,1/19/2009,214282,45,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/15/2023,"telugu pop,tollywood,tamil pop,kollywood,bollywood,desi,hindi pop,sufi",T-Series,0.64,0.468,2,-8.056,1,0.0861,0.00528,0.0000113,0.138,0.332,176.034,4
spotify:track:2MjnGtsgfqllql2ndWdGn8,Ho Gaya Hai Tujhko To Pyar Sajna,Dilwale Dulhania Le Jayenge,Lata Mangeshkar;Udit Narayan,10/20/1995,347680,59,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/15/2023,"ghazal,bollywood,bhajan,hindi pop,marathi pop,desi",Saregama,0.404,0.662,7,-8.606,0,0.059,0.547,0.0000299,0.346,0.507,100.195,4
spotify:track:6RD9dthWpHuwQj1CDENCZD,Patang,Class: Season 1 (Soundtrack from the Netflix Series),Aditya N.;Nayantara Bhatkal;Class,2/1/2023,155175,24,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/16/2023,"indian indie,hindi indie",Netflix Music,0.641,0.195,2,-15.935,1,0.0377,0.929,0.000427,0.154,0.662,79.973,4
spotify:track:5PPlJZOvGzyMCNvE7bew43,Khidki - Acoustic,Class: Season 1 (Soundtrack from the Netflix Series),Aditya N.;Nayantara Bhatkal;Class,2/1/2023,134686,17,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/17/2023,"indian indie,hindi indie",Netflix Music,0.598,0.219,9,-17.288,1,0.0379,0.886,0.484,0.0977,0.447,175.861,4
spotify:track:2tsQ6cOz77fI30Rn20QRux,Girta Sambhalta (Extended),Class: Season 1 (Soundtrack from the Netflix Series),Aditya N.;Nayantara Bhatkal;Class,2/1/2023,233547,25,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/17/2023,"indian indie,hindi indie",Netflix Music,0.591,0.468,4,-14.342,1,0.0384,0.699,0.764,0.103,0.088,130.047,4
spotify:track:6o1o5SVSqVPLKAnZxRQz4x,Manja,Kai Po Che (Original Motion Picture Soundtrack),Amit Trivedi;Mohan Kannan,2/1/2013,217026,49,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/19/2023,"bollywood,hindi pop,gujarati garba,desi",UTV,0.772,0.471,2,-7.611,1,0.0281,0.551,0.00182,0.131,0.521,106.041,3
spotify:track:4zUPL2OPTO3hgNhjaA1Rjn,I Hate Luv Storys,I Hate Luv Storys (Original Motion Picture Soundtrack),Vishal-Shekhar;Vishal Dadlani,5/25/2010,285213,62,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/20/2023,"bollywood,desi,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.747,0.81,11,-8.352,0,0.0541,0.0688,0.0405,0.0592,0.937,130.012,4
spotify:track:5aXsYlFhJIOHCvxnna7jdP,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/20/2023,,,0.769,0.852,5,-3.107,1,0.154,0.16,0,0.261,0.963,129.982,4
spotify:track:53jOWL6hluhvYrqBIL7j3Y,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/20/2023,,,0.734,0.899,4,-4.018,0,0.0922,0.0559,0,0.0586,0.929,75.02,4
spotify:track:52uiJsA4FrtAZlgqxCJwJI,"Milegi Milegi (From ""Stree"")","Milegi Milegi (From ""Stree"")",Mika Singh;Sachin-Jigar,8/2/2018,153744,56,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/20/2023,"bollywood,desi,hindi pop,gujarati pop,gujarati garba",T-Series,0.843,0.892,2,-4.371,1,0.0527,0.0512,0.00000113,0.101,0.655,125.991,4
spotify:track:1gt8YXWknKt4sRNZ6SirVW,BIBA,BIBA,Marshmello;Pritam,2/1/2019,175721,44,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/20/2023,"edm,bollywood,hindi pop,desi",Joytime Collective,0.587,0.963,0,0.366,0,0.0552,0.0656,0,0.27,0.491,127.842,4
spotify:track:1gWtHDe403RuyZqhvSRcv8,Tune Kaha,Tune Kaha,Prateek Kuhad,2/22/2016,216885,51,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/22/2023,"indian indie,hindi indie",Pagal Haina Records,0.362,0.763,3,-8.514,1,0.0589,0.015,0.00481,0.237,0.431,187.291,4
spotify:track:5se0sLcaUymYKRUm0lCBgt,Tere Jaisa,Kota Factory: Season 2 (Music from the Netflix Series),Vaibhav Bundhoo;Kamakshi Khanna,9/24/2021,312000,29,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/23/2023,"hindi indie,indian indie",Contagious Online Media Network Pvt Ltd,0.511,0.219,2,-20.59,1,0.0457,0.91,0.00229,0.0946,0.234,168.051,3
spotify:track:0PKEQjnGn0LmPjozJ3t4MF,Main Bola Hey!,Kota Factory: Season 1 (Music from Tvf Original Series),Karthik Rao,5/23/2019,153000,40,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/23/2023,"hindi indie,indian indie",The Viral Fever,0.646,0.33,0,-14.582,1,0.0339,0.75,0.000384,0.123,0.499,84.995,4
spotify:track:47u58mTcdtIA3ijk26m51k,Kajra Mohabbat Wala,Kismet,Asha Bhosle;Shamshad Begum,1/1/1968,378346,45,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/23/2023,"ghazal,marathi pop,bangla pop,bollywood,hindi pop,qawwali",Saregama,0.552,0.528,6,-10.185,0,0.391,0.801,0.000312,0.254,0.962,171.315,4
spotify:track:5YCdQ5NhaZ3PBdcmAV0CZS,Dilbar,Dilbar,Tech Panda;Kenzani;Rusha & Blizza,11/18/2022,168545,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/24/2023,"indian indie,hindi indie,desi",Groovebird Records,0.671,0.343,8,-10.471,0,0.221,0.044,0.000281,0.663,0.328,110.144,4
spotify:track:5kg1GacbhgQfLcbgOBRO9c,Tune Maari Entriyaan,Gunday,Sohail Sen;Vishal Dadlani;KK;Neeti Mohan;Bappi Lahiri;Irshad Kamil,12/26/2013,313364,58,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/28/2023,"bollywood,hindi pop,desi,bangla pop",YRF Music,0.794,0.865,8,-5.333,1,0.215,0.149,0.0000138,0.0468,0.779,126.658,4
spotify:track:7xxxQG1BupSnOBo4qId9kl,Drama Queen,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal-Shekhar;Shreya Ghoshal;Vishal Dadlani,1/5/2014,198746,57,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/28/2023,"bollywood,desi,hindi pop,kannada pop,marathi pop",Sony Music Entertainment India Pvt. Ltd.,0.706,0.913,7,-6.709,1,0.0793,0.0138,0,0.329,0.954,145.944,4
spotify:track:2JDsi7S0UmtGoyVPTda0ao,Prem Ki Naiyya,Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack),Pritam;Neeraj Shridhar;Suzanne D'Mello,11/6/2009,251129,60,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/28/2023,"bollywood,hindi pop,desi",Tips Music Limited,0.789,0.854,1,-4.944,1,0.0953,0.191,0.000168,0.0889,0.918,132.024,4
spotify:track:6RZwj2PZDqM6g7gmO6bOxw,Do Dhaari Talwaar,Mere Brother Ki Dulhan,Sohail Sen;Shahid Mallya;Shweta Pandit;Irshad Kamil,9/8/2011,300826,56,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/28/2023,"bollywood,hindi pop,desi",YRF Music,0.703,0.883,0,-7.85,0,0.045,0.47,0.00000846,0.31,0.839,135.05,4
spotify:track:6rqTxrlx0TuaNMyVkDcxqh,"Aithey Aa (From ""Bharat"")","Aithey Aa (From ""Bharat"")",AKASA;Neeti Mohan;Kamaal Khan;Vishal-Shekhar,5/9/2019,219491,46,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/28/2023,"bollywood,desi pop,hindi pop,desi",T-Series,0.901,0.75,1,-4.147,1,0.201,0.019,0.0000658,0.0528,0.42,90,4
spotify:track:0QT9B8Yfrz0vi66oXMrKJg,"Character Dheela 2.0 (From ""Shehzada"")","Character Dheela 2.0 (From ""Shehzada"")",Pritam;Amitabh Bhattacharya;Neeraj Shridhar;Abhijit Vaghani;Ashish Pandit,2/9/2023,157152,48,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/28/2023,"bollywood,hindi pop,desi,sufi",T-Series,0.841,0.863,11,-4.73,1,0.0642,0.00332,0.0000964,0.111,0.426,111.955,4
spotify:track:3rsx3pDYM3a08O0Yu3Tq6V,Pretty Woman,Kal Ho Naa Ho (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy;Shankar Mahadevan;Ravi ""Rags"" Khote",9/20/2003,353880,59,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/2/2023,"bollywood,sufi,desi,hindi pop,marathi pop,devotional,bhajan,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.677,0.942,11,-6.105,0,0.16,0.124,0.0132,0.0819,0.598,173.991,4
spotify:track:1XIdLjLOIYCGtobNIXMwYS,Girl I Need You,Baaghi,Meet Bros.;Roach Killa;Khushboo Grewal;Arijit Singh,4/9/2016,297752,60,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/6/2023,"bollywood,hindi pop,desi pop,desi,bhangra,bangla pop",T-Series,0.647,0.537,0,-7.486,1,0.0258,0.368,0,0.213,0.185,131.927,4
spotify:track:4GjiqyDww3ldKakJexB7AL,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/9/2023,,,0.757,0.587,5,-7.65,0,0.0448,0.721,0,0.151,0.686,89.993,4
spotify:track:4O5ERhWIhAnBelhNDHcSlA,Oh Girl You're Mine .,Housefull,Tarun Sagar;Alyssa Mendonsa;Loy Mendonsa,3/17/2010,235705,62,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/16/2023,"bollywood,desi,hindi pop",T-Series,0.875,0.625,1,-7.28,1,0.0495,0.472,0.0153,0.0464,0.874,111.034,4
spotify:track:54Ew5C5l8dkwsRxieCFLKH,First Kiss,Meenakshi Sundareshwar (Original Motion Picture Soundtrack),Justin Prabhakaran,11/1/2021,198684,25,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/17/2023,"tollywood,telugu pop,mollywood,tamil pop",Sony Music Entertainment India Pvt. Ltd. / Dharmatic Entertainment,0.808,0.486,10,-10.759,0,0.0694,0.391,0.0642,0.322,0.336,100.027,4
spotify:track:6uQkoo1UGWThtEpNEYc6Ga,"Sapna Jahan (From ""Brothers"")","Sapna Jahan (From ""Brothers"")",Ajay-Atul;Sonu Nigam;Neeti Mohan,7/24/2015,341780,64,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/18/2023,"marathi pop,bollywood,hindi pop,bhajan,devotional,kannada pop,sandalwood,desi",Sony Music Entertainment India Pvt. Ltd.,0.471,0.329,0,-11.958,0,0.0312,0.78,0.0021,0.117,0.144,126.107,4
spotify:track:7xh33iuscTOpWAYuBpp0sQ,Ddlj Theme,Dilwale Dulhania Le Jayenge,Jatin-Lalit,10/20/1995,26911,7,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/19/2023,"bollywood,hindi pop,desi",Saregama,0.436,0.961,11,-7.68,1,0.0358,0.0553,0.0921,0.353,0.974,101.821,4
